area_code,area,item_code,item,element,year,unit,value,_source,_domain
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2015,kcal/cap/d,0.61,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2016,kcal/cap/d,0.45,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2017,kcal/cap/d,0.63,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2018,kcal/cap/d,0.65,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2019,kcal/cap/d,0.78,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2020,kcal/cap/d,0.42,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2021,kcal/cap/d,0.64,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply (kcal/capita/day),2022,kcal/cap/d,0.75,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2010,kg/cap,0.04,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2011,kg/cap,0.06,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2012,kg/cap,0.06,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2013,kg/cap,0.07,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2014,kg/cap,0.07,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2015,kg/cap,0.09,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2016,kg/cap,0.06,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2017,kg/cap,0.09,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2018,kg/cap,0.09,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2019,kg/cap,0.11,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2020,kg/cap,0.06,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2021,kg/cap,0.09,bulk,FBS_BULK
'388,Jamaica,2743,Cream,Food supply quantity (kg/capita/yr),2022,kg/cap,0.11,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2010,kcal/cap/d,0.36,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2011,kcal/cap/d,0.35,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2012,kcal/cap/d,0.39,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2013,kcal/cap/d,0.36,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2014,kcal/cap/d,0.55,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2015,kcal/cap/d,0.65,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2016,kcal/cap/d,1.04,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2017,kcal/cap/d,1.29,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2018,kcal/cap/d,0.93,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2019,kcal/cap/d,1.33,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2020,kcal/cap/d,1.32,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2021,kcal/cap/d,1.32,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply (kcal/capita/day),2022,kcal/cap/d,1.32,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2010,kg/cap,0.55,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2011,kg/cap,0.57,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2012,kg/cap,0.59,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2013,kg/cap,0.59,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2014,kg/cap,0.59,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2015,kg/cap,0.69,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2016,kg/cap,1.18,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2017,kg/cap,1.53,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2018,kg/cap,1.04,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2019,kg/cap,1.51,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2020,kg/cap,1.51,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2021,kg/cap,1.5,bulk,FBS_BULK
'388,Jamaica,2765,Crustaceans,Food supply quantity (kg/capita/yr),2022,kg/cap,1.5,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2010,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2011,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2012,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2013,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2014,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2015,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2016,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2017,kcal/cap/d,0.02,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2018,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2019,kcal/cap/d,0.04,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2020,kcal/cap/d,0.03,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2021,kcal/cap/d,0.03,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply (kcal/capita/day),2022,kcal/cap/d,0.02,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2010,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2011,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2012,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2013,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2014,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2015,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2016,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2017,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2018,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2019,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2020,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2021,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2619,Dates,Food supply quantity (kg/capita/yr),2022,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2010,kcal/cap/d,0.07,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2011,kcal/cap/d,0.06,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2012,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2013,kcal/cap/d,0.21,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2014,kcal/cap/d,0.83,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2015,kcal/cap/d,0.98,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2016,kcal/cap/d,0.56,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2017,kcal/cap/d,0.23,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2018,kcal/cap/d,0.02,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2019,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2020,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2021,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply (kcal/capita/day),2022,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2010,kg/cap,0.07,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2011,kg/cap,0.05,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2012,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2013,kg/cap,0.2,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2014,kg/cap,0.79,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2015,kg/cap,0.93,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2016,kg/cap,0.53,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2017,kg/cap,0.22,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2018,kg/cap,0.02,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2019,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2020,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2021,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2762,Demersal Fish,Food supply quantity (kg/capita/yr),2022,kg/cap,0.01,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2010,kcal/cap/d,6.77,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2010,kcal/cap/d,6.77,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2011,kcal/cap/d,7.32,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2011,kcal/cap/d,7.32,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2012,kcal/cap/d,7.48,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2012,kcal/cap/d,7.48,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2013,kcal/cap/d,6.57,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2013,kcal/cap/d,6.57,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2014,kcal/cap/d,6.31,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2014,kcal/cap/d,6.31,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2015,kcal/cap/d,6.56,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2015,kcal/cap/d,6.56,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2016,kcal/cap/d,5.11,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2016,kcal/cap/d,5.11,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2017,kcal/cap/d,8.98,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2017,kcal/cap/d,8.98,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2018,kcal/cap/d,9.82,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2018,kcal/cap/d,9.82,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2019,kcal/cap/d,10.13,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2019,kcal/cap/d,10.13,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2020,kcal/cap/d,10.0,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2020,kcal/cap/d,10.0,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2021,kcal/cap/d,11.0,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2021,kcal/cap/d,11.0,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply (kcal/capita/day),2022,kcal/cap/d,12.28,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply (kcal/capita/day),2022,kcal/cap/d,12.28,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2010,kg/cap,1.95,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2010,kg/cap,1.95,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2011,kg/cap,2.1,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2011,kg/cap,2.1,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2012,kg/cap,2.18,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2012,kg/cap,2.18,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2013,kg/cap,1.92,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2013,kg/cap,1.92,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2014,kg/cap,1.84,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2014,kg/cap,1.84,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2015,kg/cap,1.91,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2015,kg/cap,1.91,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2016,kg/cap,1.49,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2016,kg/cap,1.49,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2017,kg/cap,2.58,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2017,kg/cap,2.58,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2018,kg/cap,2.83,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2018,kg/cap,2.83,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2019,kg/cap,2.91,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2019,kg/cap,2.91,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2020,kg/cap,2.88,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2020,kg/cap,2.88,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2021,kg/cap,3.16,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2021,kg/cap,3.16,bulk,FBS_BULK
'388,Jamaica,2949,Eggs,Food supply quantity (kg/capita/yr),2022,kg/cap,3.53,bulk,FBS_BULK
'388,Jamaica,2744,Eggs,Food supply quantity (kg/capita/yr),2022,kg/cap,3.53,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2010,kcal/cap/d,35.34,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2011,kcal/cap/d,50.87,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2012,kcal/cap/d,61.72,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2013,kcal/cap/d,62.77,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2014,kcal/cap/d,64.86,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2015,kcal/cap/d,66.9,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2016,kcal/cap/d,72.73,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2017,kcal/cap/d,79.94,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2018,kcal/cap/d,61.4,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2019,kcal/cap/d,57.93,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2020,kcal/cap/d,49.52,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2021,kcal/cap/d,55.59,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply (kcal/capita/day),2022,kcal/cap/d,65.62,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2010,kg/cap,0.68,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2011,kg/cap,1.53,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2012,kg/cap,1.92,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2013,kg/cap,2.0,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2014,kg/cap,2.21,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2015,kg/cap,2.32,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2016,kg/cap,2.51,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2017,kg/cap,2.97,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2018,kg/cap,1.95,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2019,kg/cap,1.87,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2020,kg/cap,1.79,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2021,kg/cap,1.88,bulk,FBS_BULK
'388,Jamaica,2737,"Fats, Animals, Raw",Food supply quantity (kg/capita/yr),2022,kg/cap,2.34,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2010,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2011,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2017,kcal/cap/d,0.01,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2018,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2019,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2020,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2021,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply (kcal/capita/day),2022,kcal/cap/d,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2010,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2011,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2017,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2018,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2019,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2020,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2021,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2782,"Fish, Liver Oil",Food supply quantity (kg/capita/yr),2022,kg/cap,0.0,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2010,kcal/cap/d,48.16,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2011,kcal/cap/d,50.8,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2012,kcal/cap/d,47.1,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2013,kcal/cap/d,48.46,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2014,kcal/cap/d,45.88,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2015,kcal/cap/d,45.15,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2016,kcal/cap/d,48.82,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2017,kcal/cap/d,52.65,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2018,kcal/cap/d,53.4,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2019,kcal/cap/d,54.61,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2020,kcal/cap/d,54.48,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2021,kcal/cap/d,54.34,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply (kcal/capita/day),2022,kcal/cap/d,54.34,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2010,kg/cap,24.19,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2011,kg/cap,25.42,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2012,kg/cap,23.93,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2013,kg/cap,24.85,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2014,kg/cap,23.4,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2015,kg/cap,23.5,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2016,kg/cap,25.28,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2017,kg/cap,27.69,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2018,kg/cap,27.03,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2019,kg/cap,27.72,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2020,kg/cap,27.66,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2021,kg/cap,27.59,bulk,FBS_BULK
'388,Jamaica,2960,"Fish, Seafood",Food supply quantity (kg/capita/yr),2022,kg/cap,27.59,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2010,kcal/cap/d,3.63,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2011,kcal/cap/d,1.61,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2012,kcal/cap/d,1.21,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2013,kcal/cap/d,1.46,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2014,kcal/cap/d,2.0,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2015,kcal/cap/d,1.97,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2016,kcal/cap/d,2.54,bulk,FBS_BULK
'388,Jamaica,2761,Freshwater Fish,Food supply (kcal/capita/day),2017,kcal/cap/d,2.99,bulk,FBS_BULK
