area_code,area,item_code,item,element,year,unit,value,_source,_domain
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2020,kcal/cap/d,40.05,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2021,kcal/cap/d,53.82,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2022,kcal/cap/d,54.41,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2010,kg/cap,22.32,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2011,kg/cap,31.92,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2012,kg/cap,27.39,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2013,kg/cap,30.71,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2014,kg/cap,40.69,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2015,kg/cap,36.25,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2016,kg/cap,29.39,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2017,kg/cap,28.45,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2018,kg/cap,38.19,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2019,kg/cap,38.34,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2020,kg/cap,33.22,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2021,kg/cap,44.65,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply quantity (kg/capita/yr),2022,kg/cap,45.14,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2010,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2011,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2012,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2013,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2014,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2015,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2016,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2017,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2018,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2019,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2020,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2021,kcal/cap/d,0.96,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply (kcal/capita/day),2022,kcal/cap/d,2.88,bulk,FBS_BULK
